REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,ZIP_CODE,latlon_src,geometry,n_fac_overlaps
110000463686,DOW CHEMICAL LA PORTE SITE,550 BATTLEGROUND ROAD,77571,facilities_20220311.csv,"c(-95.0938635, 29.7027399)",2
110038205037,LUBRIZOL ADVANCED MATERIALS LA PORTE,550 BATTLEGROUND RD,77571,Google geocoding API - GS,"c(-95.0938635, 29.7027399)",2
110069639680,DOW CHEMICAL,1251 CLAY CT,77536,facilities_20220311.csv,"c(-95.0945394, 29.7017868)",2
110070182036,OXEA,1251 CLAY CT,77536,facilities_20220311.csv,"c(-95.0945394, 29.7017868)",2
110000463301,GLOBAL OCTANES DEER PARK FACILITY,2621 TIDAL ROAD,77536,facilities_20220311.csv,"c(-95.0961739, 29.7342885)",2
110040892157,M T B E  PRODUCTION FACILITY,2621 TIDAL ROAD,77536,Google geocoding API - GS,"c(-95.0961739, 29.7342885)",2
110005139251,"K-SOLV, LP TERMINAL FACILITY",1015 LAKESIDE DRIVE,77530,facilities_20220311.csv,"c(-95.1033333, 29.7676352)",2
110061654856,K-SOLV,1015 LAKESIDE DR,77530,Google geocoding API - GS,"c(-95.1033333, 29.7676352)",2
110070144053,THE DOW CHEMICAL COMPANY,1900 TIDAL RD,77536,Google geocoding API - GS,"c(-95.1041234, 29.731585)",2
110071159352,ROHM AND HAAS TEXAS DEER PARK PLANT,1900 TIDAL RD,77536,Google geocoding API - GS,"c(-95.1041234, 29.731585)",2
110013314626,THE GEON COMPANY,1105 TIDAL ROAD,77536,facilities_20220311.csv,"c(-95.1076998, 29.7313168)",2
110070827818,OXY VINYLS DEER PARK VCM PLANT,851 TIDAL RD,77536,facilities_20220311.csv,"c(-95.1076998, 29.7313168)",2
110015685873,DEER PARK PLANT,41 TIDAL RD STE A,77536,facilities_20220311.csv,"c(-95.1118593, 29.7114249)",2
110056537804,LUBRIZOL - DEER PARK,41 TIDAL ROAD,77536,facilities_20220311.csv,"c(-95.1118593, 29.7114249)",2
110000461839,CRAY VALLEY USA LLC,17335 WALLISVILLE RD.,77049,facilities_20220311.csv,"c(-95.1134873, 29.8255836)",2
110041502282,CRAY VALLEY WALLISVILLE RD,17335 WALLISVILLE RD,77530,Google geocoding API - GS,"c(-95.1134873, 29.8255836)",2
110000497775,CAMO CHEMICAL,16950 WALLISVILLE RD.,77049,facilities_20220311.csv,"c(-95.1236838, 29.8205224)",2
110070626827,STREAMLINE POLYMERS,16950 WALLISVILLE ROAD,77049,Google geocoding API - GS,"c(-95.1236838, 29.8205224)",2
110012255040,MARTIN MIDSTREAM MEGA LUBRICANTS,15155 JACINTOPORT BLVD,77015,Google geocoding API - GS,"c(-95.1408246, 29.7554953)",2
110034524717,MEGA LUBRICANTS,15155 JACINTOPORT BLVD,77015,facilities_20220311.csv,"c(-95.1408246, 29.7554953)",2
110002134048,POLYONE CORPORATION,4402 PASADENA FREEWAY,77503,facilities_20220311.csv,"c(-95.1591404, 29.7122448)",2
110070190741,PASADENA TERMINAL,3443 PASADENA FREEWAY,77503,facilities_20220311.csv,"c(-95.1591404, 29.7122448)",2
110063890847,INTERCONTINENTAL TERMINALS PASADENA TERMINAL,1030 ETHYL RD,77503,facilities_20220311.csv,"c(-95.1642439, 29.724627)",2
110070177758,INTERCONTINENTAL TERMINALS PASADENA TERMINAL,1030 ETHYL ROAD,77503,facilities_20220311.csv,"c(-95.1642439, 29.724627)",2
110067263071,AFTON CHEMICAL CORPORATION,1000 N SOUTH ST,77503,facilities_20220311.csv,"c(-95.1714752, 29.7345653)",2
110070135413,ETHYL CORPORATION,1000 N. SOUTH STREET,77503,Google geocoding API - GS,"c(-95.1714752, 29.7345653)",2
110000460947,"GEORGIA PACIFIC RESINS, INC.",1503 HADEN RD.,77015,facilities_20220311.csv,"c(-95.1861039, 29.7663584)",2
110000461045,REICHHOLD REACTIVE POLYMERS DIVISION HOUSTON PLANT,1503 HADEN RD.,77015,facilities_20220311.csv,"c(-95.1861039, 29.7663584)",2
110000503839,BRENNTAG SOUTHWEST,1632 HADEN ROAD,77015,facilities_20220311.csv,"c(-95.1875811, 29.7623925)",2
110033838774,ALTIVIA HADEN ROAD COMPLEX,1632 HADEN RD,77015,facilities_20220311.csv,"c(-95.1875811, 29.7623925)",2
110070813779,INEOS OLIGOMERS CHOCOLATE BAYOU,15916 FM 2004,77511,Google geocoding API - GS,"c(-95.1920061, 29.2269949)",2
110070887513,CHOCOLATE BAYOU,15916 FM 2004,77511,Google geocoding API - GS,"c(-95.1920061, 29.2269949)",2
110043799958,PASADENA PLANT,1423 PASADENA FWY,77506,Google geocoding API - GS,"c(-95.1934805, 29.7147547)",2
110061712687,"SEKISUI SPECIALTY CHEMICALS AMERICA, LLC. - PASADENA PLANT",1423 PASADENA FWY,77506,facilities_20220311.csv,"c(-95.1934805, 29.7147547)",2
110001995440,"BRIO REFINING, INC.",2501 DIXIE FARM ROAD,77546,facilities_20220311.csv,"c(-95.1999411, 29.5707303)",2
110015744578,FRIENDSWOOD REFINING BRIO SITE TASK FORCE,2501 DIXIE FARM ROAD,77089,facilities_20220311.csv,"c(-95.1999411, 29.5707303)",2
110034061299,GYPSUM PILE,ON THE HOUSTON SHIP CHANNEL AT THE POINT WHERE JEF,77506,Google geocoding API - GS,"c(-95.2005729, 29.7160112)",2
110069525785,PHILLIPS 66 PASADENA TERMINAL,233 N PHILLIPS RD,77506,Google geocoding API - GS,"c(-95.2005729, 29.7160112)",2
110070055384,EVONIK CORPORATION - PASADENA PMD PLANT,1431 PASADENA FREEWAY,77506,facilities_20220311.csv,"c(-95.2018657, 29.7119133)",2
110070122975,PASADENA PMD FACILITY,1431 PASADENA FWY,77506,facilities_20220311.csv,"c(-95.2018657, 29.7119133)",2
110000462703,PASADENA REFINING SYSTEM INC,111 RED BLUFF ROAD,77506,facilities_20220311.csv,"c(-95.2064511, 29.7178032)",2
110070058559,PRSI FIRE,111 RED BLUFF ROAD,77506,facilities_20220311.csv,"c(-95.2064511, 29.7178032)",2
110032992563,SHELL OIL COMPANY,1313 W PASADENA FWY,77506,facilities_20220311.csv,"c(-95.2220244, 29.712281)",2
110070164942,PASADENA OFFICE,1313 W PASADENA FWY,77506,facilities_20220311.csv,"c(-95.2220244, 29.712281)",2
110015585614,SOPUS PRODUCTS,780 CLINTON DRIVE,77547,facilities_20220311.csv,"c(-95.2232271, 29.7315484)",2
110031481750,HOUSTON PLANT,780 CLINTON DRIVE,77547,facilities_20220311.csv,"c(-95.2232271, 29.7315484)",2
110001867551,DEEPWATER ELECTRIC GENERATING STATION,901 LIGHT COMPANY RD,77506,facilities_20220311.csv,"c(-95.2251484, 29.7198628)",2
110069719665,KINDER MORGAN EXPORT TERMINAL,901 LIGHT COMPANY RD,775061068,Google geocoding API - GS,"c(-95.2251484, 29.7198628)",2
110001867677,MARTIN ASPHALT-SOUTH HOUSTON,300 CHRISTI PL,77587,Google geocoding API - GS,"c(-95.2350735, 29.6633152)",2
110042351683,SOUTH HOUSTON ASPHALT,300 CHRISTI PLACE,77587,Google geocoding API - GS,"c(-95.2350735, 29.6633152)",2
110000500609,THIRD COAST PACKAGING INC FRIENDSWOOD,18410 WEST CLOVER LN.,77549,facilities_20220311.csv,"c(-95.2358749, 29.5101047)",2
110064303828,THIRD COAST PACKAGING,18410 W CLOVER LANE,77546,facilities_20220311.csv,"c(-95.2358749, 29.5101047)",2
110001867588,UNITED STATES GYPSUM,1201 MAYO SHELL ROAD,77547,Google geocoding API - GS,"c(-95.2436265, 29.7239263)",2
110041046114,GYPSUM PRODUCTION OPERATIONS,1201 MAYO SHELL RD,77547,facilities_20220311.csv,"c(-95.2436265, 29.7239263)",2
110001869443,GALENA PARK YARD,922 MAYO SHELL ROAD,77547,facilities_20220311.csv,"c(-95.2460141, 29.7235846)",2
110017867030,MARTIN MARIETTA MATERIALS INC,922 MAYO SHELL,77017,Google geocoding API - GS,"c(-95.2460141, 29.7235846)",2
110070541426,SUMMIT REFRIGERANTS,8541 E NORTH BELT,77396,facilities_20220311.csv,"c(-95.2592627, 29.9401188)",2
110070716064,SUMMIT REFRIGERANTS,8541 E. NORTH BELT DRIVE,77396,Google geocoding API - GS,"c(-95.2592627, 29.9401188)",2
110000461116,BAYER HOUSTON PLANT,8701 PARK PL. BLVD.,77017,facilities_20220311.csv,"c(-95.260001, 29.70072)",2
110034025828,KEMIRA WATER SOLUTIONS,8701 PARK PLACE BLVD,77017,facilities_20220311.csv,"c(-95.260001, 29.70072)",2
110000823725,HYDRIL GENERAL LLC,8641 MOERS RD,77075,facilities_20220311.csv,"c(-95.2611115, 29.6408708)",2
110037907245,FUTURE PIPE INDUSTRIES,8641 MOERS RD,77075,facilities_20220311.csv,"c(-95.2611115, 29.6408708)",2
110008060472,CENTURY ASPHALT BENDER PLANT,15409 OLD HUMBLE RD.,77396,facilities_20220311.csv,"c(-95.2821582, 29.9457789)",2
110059708678,CEMEX HUMBLE READY MIX PLANT,15409 OLD HUMBLE RD,77396,Google geocoding API - GS,"c(-95.2821582, 29.9457789)",2
110022266135,SUPERIOR PACKAGING AND DISTRIBUTING,7707 WALLISVILLE ROAD,77020-3607,facilities_20220311.csv,"c(-95.2871006, 29.7894095)",2
110060260140,PRINCE ENERGY LLC,7707 WALLISVILLE RD,77020,facilities_20220311.csv,"c(-95.2871006, 29.7894095)",2
110000461955,CIM INDUSTRIES,6900 NELMS AVENUE,77061,facilities_20220311.csv,"c(-95.3023481, 29.640067)",2
110037916574,CIM INDUSTRIES COATINGS FACILITY,6900 NELMS ST,77061,facilities_20220311.csv,"c(-95.3023481, 29.640067)",2
110005117809,SUNBELT ASPHALT & MATERIALS INC,5303 NAVIGATION BLDG A,77011,facilities_20220311.csv,"c(-95.3195726, 29.7498917)",2
110015771422,CENTURY ASPHALT LTD NAVIGATION FACILITY,5303 NAVIGATION BOULEVARD,77011,facilities_20220311.csv,"c(-95.3195726, 29.7498917)",2
110000599479,"KEESHAN AND BOST CHEMICAL CO., INC.",22102 HIGHWAY 6,77578,facilities_20220311.csv,"c(-95.3252574, 29.456281)",2
110041231985,ALCOHOL PURIFICATION & ESTERS,22102 SH 6,77578,facilities_20220311.csv,"c(-95.3252574, 29.456281)",2
110002063980,CES ENVIRONMENTAL,4904 GRIGGS ROAD,77021-3208,facilities_20220311.csv,"c(-95.3428939, 29.6996638)",2
110039512319,HOUSTON METHANOL EXPLOSION,4904 GRIGGS,77021-3208,facilities_20220311.csv,"c(-95.3428939, 29.6996638)",2
110002133511,TEXAS LIQUID FERTILIZER CO HOUSTON PLANT,3508 CHERRY ST,77026,facilities_20220311.csv,"c(-95.3437341, 29.7939094)",2
110002378070,HOUSTON PRODUCTS TERMINAL,3508 CHERRY STREET,77026,facilities_20220311.csv,"c(-95.3437341, 29.7939094)",2
110002133496,TEXAS BLENDING & WAREHOUSE,2505 COLLINGSWORTH,77026,facilities_20220311.csv,"c(-95.3448, 29.7938925)",2
110009501949,BRUCE CROZIER DBA SW TRADING INDUSTRIES,2505 COLLINGSWORTH ST STE W,77026,Google geocoding API - GS,"c(-95.3448, 29.7938925)",2
110000495161,INDUSTRIAL CHEMICAL & SCIENTIFIC CO INC,11722 CHARLES ST.,77041,facilities_20220311.csv,"c(-95.3586581, 29.8624792)",2
110002133628,GUARDSMAN PRODS INC,11502 CHARLES STREET,77041,facilities_20220311.csv,"c(-95.3586581, 29.8624792)",2
110002371790,ROYAL BATHS MANUFACTURING,14635 CHRISMAN ROAD,77039,facilities_20220311.csv,"c(-95.3641051, 29.9292334)",2
110040873196,CHRISMAN RD FACILITY,14635 CHRISMAN RD,77039,facilities_20220311.csv,"c(-95.3641051, 29.9292334)",2
110008060551,ROYAL BATHS BUSCHONG ROAD FACILITY,1144 BUSCHONG RD.,77039,facilities_20220311.csv,"c(-95.3695221, 29.929254)",2
110021360285,BUSCHONG RD FACILITY,1144 BUSCHONG,77039,facilities_20220311.csv,"c(-95.3695221, 29.929254)",2
110005078110,W MENGDEN,13410 RIVER TRAIL,77001,Google geocoding API - GS,"c(-95.37, 29.77)",2
110021081979,HOBBY AIRPORT JET FUEL,MONROE @ BRYANT,77001,Google geocoding API - GS,"c(-95.37, 29.77)",2
110022832746,CENTRAL GREEN FACILITY HOUSTON,16602 CENTRAL GREEN BLVD,77032,Google geocoding API - GS,"c(-95.375389, 29.9619247)",2
110057651606,"ENDURO COMPOSITES, INC.",16602 CENTRAL GREEN BLVD.,77032,Google geocoding API - GS,"c(-95.375389, 29.9619247)",2
110000461214,JOHNS MANVILLE HOUSTON METALS,1370 EAST 40TH STREET,77022,facilities_20220311.csv,"c(-95.3804594, 29.8198749)",2
110009498258,FERRO CORPORATION,1370 E 40TH ST,77022,facilities_20220311.csv,"c(-95.3804594, 29.8198749)",2
110000462295,CONTAINMENT SOLUTIONS,5150 JEFFERSON CHEMICAL RD.,77301,facilities_20220311.csv,"c(-95.3906831, 30.3184916)",2
110041220979,CONROE MANUFACTURING FAC,5150 JEFFERSON CHEMICAL RD,77301,Google geocoding API - GS,"c(-95.3906831, 30.3184916)",2
110000461857,CCP COMPOSITES US,2434 HOLMES ROAD,77051,facilities_20220311.csv,"c(-95.3910891, 29.6715079)",2
110054317422,POLYNT COMPOSITES USA - HOUSTON,2434 HOLMES RD,77051,facilities_20220311.csv,"c(-95.3910891, 29.6715079)",2
110008153871,JOHN L ARMITAGE & CO,HIGHWAY 105 E,77303,Google geocoding API - GS,"c(-95.3939878, 30.3251535)",2
110064215745,CONROE CREOSOTING CO.,HWY 105 EAST,77301,facilities_20220311.csv,"c(-95.3939878, 30.3251535)",2
110070225321,WARREN GULF COAST,910 RANKIN RD,77073,facilities_20220311.csv,"c(-95.3951004, 29.9644532)",2
110070557810,WARREN GULF COAST,910 RANKIN RD,77073-4604,Google geocoding API - GS,"c(-95.3951004, 29.9644532)",2
110000461465,EXXON COMPANY USA HOUSTON,8700 NORTH FREEWAY,77037,facilities_20220311.csv,"c(-95.4107577, 29.8871115)",2
110064203115,"WHITE OAK OPERATING COMPANY, LLC",8700 N. FREEWAY,77037,facilities_20220311.csv,"c(-95.4107577, 29.8871115)",2
110057780977,CLOCK SPRING,621 LOCKHAVEN DRIVE,77077,facilities_20220311.csv,"c(-95.4148184, 29.9903927)",2
110070123005,CLOCK SPRING,621 LOCKHAVEN DR,77073,facilities_20220311.csv,"c(-95.4148184, 29.9903927)",2
110007196809,US OIL NORTH HOUSTON TERMINAL,12325 NORTH FREEWAY,77060,facilities_20220311.csv,"c(-95.4176297, 29.9486514)",2
110064068093,HOUSTON TERMINAL,12325 N. FREEWAY,77032,facilities_20220311.csv,"c(-95.4176297, 29.9486514)",2
110062912503,FLOWCRETE NORTH AMERICA,616 SPRING HILL DR STE 100,77386,facilities_20220311.csv,"c(-95.4317469, 30.1223243)",2
110067659064,FLOWCRETE NORTH AMERICA - SPRING,616 SPRING HILL DR,77386,Google geocoding API - GS,"c(-95.4317469, 30.1223243)",2
110057068523,UTEX INDUSTRIES,116A INDUSTRIAL CT,77301,facilities_20220311.csv,"c(-95.4338474, 30.3145088)",2
110069265066,"UTEX INDUSTRIES, INC.",116 A INDUSTRIAL COURT,77301,Google geocoding API - GS,"c(-95.4338474, 30.3145088)",2
110002133995,SMITH CORROSION SERVICES INCORPORATED,8320 HEMPSTEAD HIGHWAY,77008,facilities_20220311.csv,"c(-95.4371598, 29.7862517)",2
110012703501,PLASTOMO INC,8320 HEMPSTEAD HIGHWAY,77008,facilities_20220311.csv,"c(-95.4371598, 29.7862517)",2
110034017294,HOUSTON CRYOGENICS DIVISION ALAC,3543 W 12TH ST,77008,facilities_20220311.csv,"c(-95.4413175, 29.7909015)",2
110044993709,"BIG THREE INDUSTRIAL GAS, INC.",3543 W. 12TH HOUSTON,77008,facilities_20220311.csv,"c(-95.4413175, 29.7909015)",2
110000463454,CHAMPION TECHNOLOGIES INC,3130 FM 521,77545,facilities_20220311.csv,"c(-95.4495743, 29.5397231)",2
110067353170,CHAMPION TECHNOLOGIES ANHYDROUS AMMONIA RELEASE,3130 FM 521,77584,facilities_20220311.csv,"c(-95.4495743, 29.5397231)",2
110000462428,POLYFOAM PRODS  INC,2400 SPRING STUEBNER RD.,77389,facilities_20220311.csv,"c(-95.4527171, 30.0857243)",2
110009497455,BAYER MATERIALSCIENCE LLC,2400 SPRING STUEBNER,77389,facilities_20220311.csv,"c(-95.4527171, 30.0857243)",2
110038317915,FLOWCRETE NORTH AMERICA - CONROE,11133 INTERSTATE 45 S STE K,77302,facilities_20220311.csv,"c(-95.4544078, 30.2646893)",2
110045564000,FLOWCRETE NORTH AMERICA,"11133 I-45 SOUTH, STE. K",77302,Google geocoding API - GS,"c(-95.4544078, 30.2646893)",2
110032992135,TRELLEBORG OFFSHORE US WEST LITTLE YORK FACILITY,3131 W LITTLE YORK RD,77091,facilities_20220311.csv,"c(-95.4552881, 29.8612873)",2
110034232060,CRP BALMORAL,3131 W LITTLE YORK RD,77091,facilities_20220311.csv,"c(-95.4552881, 29.8612873)",2
110005120476,STAR ENTERPRISES,5910 WEST LOOP S,77401,facilities_20220311.csv,"c(-95.4608875, 29.7170816)",2
110070165120,FOURNACE SERVICE CENTER,5910 WEST LOOP S,77401,facilities_20220311.csv,"c(-95.4608875, 29.7170816)",2
110069463155,CUSTOM PACKAGING,8960 SPRING BRANCH DR,77080,facilities_20220311.csv,"c(-95.5119191, 29.8035142)",2
110070058563,A-1 CUSTOM PACKAGING FIRE RESPONSE,8960 SPRING BRANCH DR,77080,facilities_20220311.csv,"c(-95.5119191, 29.8035142)",2
110005125569,SONOCO FIBRE DRUM INC,9280 BAYTHORNE DR,77041,facilities_20220311.csv,"c(-95.5205686, 29.8440247)",2
110061575576,"GREIF, INC",9280 BAYTHORNE DR,77041,Google geocoding API - GS,"c(-95.5205686, 29.8440247)",2
110034453062,PRO PLASTICS INC,9530 BAYTHORNE DR,770417712,Google geocoding API - GS,"c(-95.5281134, 29.8439937)",2
110062913245,PRO-PLASTICS BAYTHORNE FACILITY,9530 BAYTHORNE DR,77041,facilities_20220311.csv,"c(-95.5281134, 29.8439937)",2
110017613377,STARPAK HOUSTON FACILITY,9690 W WINGFOOT RD,77041,facilities_20220311.csv,"c(-95.5320152, 29.8409509)",2
110057254028,STARPAK CORP,9690 W. WINGFOOT,77041,facilities_20220311.csv,"c(-95.5320152, 29.8409509)",2
110001870075,"SIMPRO, INC","4949 WINFERN DRIVE, HOUSTON, T",77001,facilities_20220311.csv,"c(-95.5384231, 29.8426389)",2
110064303677,BPX FILMS LP,4949 WINDFERN,77041,facilities_20220311.csv,"c(-95.5384231, 29.8426389)",2
110002134039,FLOATEC CORP,9803 MULA RD,77477,facilities_20220311.csv,"c(-95.5497712, 29.632514)",2
110009499131,NL SHAFFER,9803 MULA ROAD,77477,facilities_20220311.csv,"c(-95.5497712, 29.632514)",2
110005120083,STAR ENTERPRISES,11019 BRIAR FOREST DR,77042,facilities_20220311.csv,"c(-95.5715323, 29.7475471)",2
110070170409,TEXACO SERVICE STATION,11019 BRIAR FOREST DR,770422211,Google geocoding API - GS,"c(-95.5715323, 29.7475471)",2
110000461642,QUEST CHEMICAL CORP,12255 FM 529,77041,facilities_20220311.csv,"c(-95.5737895, 29.8796588)",2
110033745918,FIBERSPAR HOUSTON SITE,12239 FM 529 RD,77041,facilities_20220311.csv,"c(-95.5737895, 29.8796588)",2
110034274112,DE NEEF CONSTRUCTION CHEMICALS,5610 BRYSTONE DR,77041,facilities_20220311.csv,"c(-95.5793688, 29.8491391)",2
110046371699,W.R. GRACE & CO. - CONN. DENEEF,5610 BRYSTONE DR,77041,facilities_20220311.csv,"c(-95.5793688, 29.8491391)",2
110008060542,MELENDY RAIL YARD,11913 FM 529,77041,facilities_20220311.csv,"c(-95.5850582, 29.8800155)",2
110041043849,MELENDY OPERATIONS SITE,11913 FM 529,77347,Google geocoding API - GS,"c(-95.5850582, 29.8800155)",2
110000461571,BASF CORP - HOUSTON EBN SITE,7100 WRIGHT RD.,77041,facilities_20220311.csv,"c(-95.5882419, 29.881272)",2
110037569486,SKW-MBT OPERATIONS,7100 WRIGHT RD,77041,facilities_20220311.csv,"c(-95.5882419, 29.881272)",2
110000599291,SHELL TECHNOLOGY CENTER HOUSTON,3333 HWY. 6 S.,77082,facilities_20220311.csv,"c(-95.6434226, 29.7259651)",2
110014029443,KRATON POLYMERS US WESTHOLLOW TECHNOLOGY CTR,3333C HIGHWAY 6 SOUTH,77082,facilities_20220311.csv,"c(-95.6434226, 29.7259651)",2
110034538034,PULTRUSION MANUFACTURING FACILITY BROOKSHIRE,608 PEDERSON,77494,facilities_20220311.csv,"c(-95.8829576, 29.7842613)",2
110035842817,FIBER PRODUCTS,608 PEDERSON ROAD,77494,Google geocoding API - GS,"c(-95.8829576, 29.7842613)",2
110000873779,IGLOO PRODUCTS CORPORATION,30603 KATY BROOKSHIRE ROAD,77494,facilities_20220311.csv,"c(-95.8862702, 29.7855628)",2
110033810927,KATY PLANT,30603 HIGHWAY BLVD,77494,facilities_20220311.csv,"c(-95.8862702, 29.7855628)",2
110005188019,PPG ARCHITECTURAL FINISHES WALLER,19914 GH CIRCLE,77484,facilities_20220311.csv,"c(-95.9448928, 30.055706)",2
110064036715,FLOTEK CHEMISTRY,19914 GH CIRCLE,77484,facilities_20220311.csv,"c(-95.9448928, 30.055706)",2
110034476243,NASA ELLINGTON FIELD,12400 BRANTLY AVE,770345522,facilities_20220311.csv,"c(-81.8818333, 26.5611224)",1
110040883808,BIG HILL STRATEGIC PETROLEUM RESERVE,25 MI SW OF PORT ARTHUR,77665,facilities_20220311.csv,"c(-94.3840777, 29.8202205)",1
110008171389,HIGH ISLAND PETROCHEMICALS,2500 HIGHWAY 124,77623,facilities_20220311.csv,"c(-94.3858157, 29.7990737)",1
110006129661,KENDON,RR 2 BOX 21633,77665,Google geocoding API - GS,"c(-94.4182089, 29.8310204)",1
110001140391,ARCO CHEMICAL CO TURTLE BAYOU,1003 COUNTY ROAD 126,77575,Google geocoding API - GS,"c(-94.6771031, 29.9194833)",1
110041103187,DAISETTA UNDERGROUND STORAGE,DAISETTA  77561,77533,Google geocoding API - GS,"c(-94.739079, 30.1589385)",1
110064303748,PLACID REFINING,12927 HIGHWAY 146 N,77580,facilities_20220311.csv,"c(-94.7438692, 30.1849655)",1
110000606942,CENTRAL INTL CORP,FARM MARKET ROAD 1011,775752250,Google geocoding API - GS,"c(-94.7691586, 30.0265679)",1
110005104706,ALPHA PROCESSING,2301 MIZELL RD,77575,facilities_20220311.csv,"c(-94.7713362, 30.0799461)",1
110020515726,U.S. COAST GUARD BASE GALVESTON,1 FERRY RD,775531912,facilities_20220311.csv,"c(-94.77181, 29.3260126)",1
110064013099,MARTIN OPERATING PARTNERSHIP LP GALVESTON DOCK,200 PENNZOIL ROAD,77553,facilities_20220311.csv,"c(-94.7860695, 29.3214314)",1
110070516875,TODD SHIPYARDS CORP-PELICAN ISLAND WORKS,2920 TODD ROAD,77554,facilities_20220311.csv,"c(-94.799503, 29.3128981)",1
110032912258,PELICAN ISLAND STORAGE TERMINAL,3801 GTI BLVD. PELICAN ISLAND,77554,facilities_20220311.csv,"c(-94.8106964, 29.3162175)",1
110037446546,BAZE CHEMICAL,1502 FORT WORTH ST,77575,facilities_20220311.csv,"c(-94.8163239, 30.049017)",1
110045617285,TEXAS INTERNATIONAL TERMINALS,4800 PORT INDUSTRIAL BLVD,77551,facilities_20220311.csv,"c(-94.8202075, 29.3019341)",1
110070368589,TEXAS INTERNATIONAL TERMINALS,4800 OLD PORT INDUSTRIAL BLVD GALVESTON TX 77554,77554,Google geocoding API - GS,"c(-94.8217965, 29.3071319)",1
110033898094,GALVESTON BAY BIODIESEL,4828 OLD PORT INDUSTRIAL BLVD,77551,facilities_20220311.csv,"c(-94.8293731, 29.2995866)",1
110033385414,BIODIESEL PLANT,4800 OLD PORT RD,77550,facilities_20220311.csv,"c(-94.8300614, 29.2985049)",1
110045016781,GALVESTON BAY BIOFUELS TANK FIRE,4900 BLK. OF OLD PORT INDUSTRIAL ROAD,77554,facilities_20220311.csv,"c(-94.8300619, 29.2983777)",1
110040963053,CEDAR BAYOU PLANT,9500 IH 10 E IN BAYTOWN,77521,facilities_20220311.csv,"c(-94.852165, 29.8255701)",1
110006452141,BELL POINT REFINING LLC,20121 NEEDLE POINT ROAD,77523,facilities_20220311.csv,"c(-94.8723718, 29.8177779)",1
110070151869,PALMER LOGISTICS,4505 AMERIPORT PKWY.,77523,Google geocoding API - GS,"c(-94.8830229, 29.7658016)",1
110067249267,SYNTHETIC OILS & LUBRICANTS OF TEXAS,300B DELTA PKWY,77523,Google geocoding API - GS,"c(-94.8867249, 29.7755774)",1
110045464519,DELTA PETROLEUM COMPANY,233 DELTA PARKWAY,77523,facilities_20220311.csv,"c(-94.8872102, 29.7712807)",1
110031338513,POLYONE,5110 HIGHWAY 146,77586,facilities_20220311.csv,"c(-94.8895938, 30.6617235)",1
110008166965,CHAMPION TECHNOLOGIES,HIGHWAY 321 1.5 MILE NORTH,77535,facilities_20220311.csv,"c(-94.8900689, 30.0442211)",1
110015679595,MONT BELVIEU UNDERGROUND STORAGE FACILITY,1802 N. LOOP 207,77523,facilities_20220311.csv,"c(-94.890872, 29.8477018)",1
110033595312,DIAMOND SHAMROCK REFINING & MARKETING,819 MAIN,77580,Google geocoding API - GS,"c(-94.8908817, 29.8485897)",1
110041056184,TEXAS CITY TERMINAL 2 STOP,201 DOCK RD,77590,Google geocoding API - GS,"c(-94.8914256, 29.3737509)",1
110006533359,ENTERPRISE PRODUCTS EAST STORAGE / SPLITTER III,316 S MAIN ST,77580,facilities_20220311.csv,"c(-94.8914563, 29.8407742)",1
110010922298,NUSTAR TEXAS CITY NO 2 TERMINAL,159 LEVEE ROAD,77590,facilities_20220311.csv,"c(-94.8920672, 29.3921959)",1
110002400642,TEXAS CITY TERMINAL 1,201 MAIN DOCK ROAD,77590,facilities_20220311.csv,"c(-94.8932285, 29.3703966)",1
110031291288,COVESTRO GULF COAST DISTRIBUTION CENTER,8406 FM 1405,77523-9913,Google geocoding API - GS,"c(-94.8933707, 29.7614643)",1
110027922657,FLOMIN INC,7500 FM 1405,77523,facilities_20220311.csv,"c(-94.8933993, 29.7536789)",1
110040890818,MONT BELVIEU WEST STORAGE FACILITY,HIGHWAY 146,77580,Google geocoding API - GS,"c(-94.893978, 30.0336633)",1
110002436203,TARGA RESOURCES - MONT BELVIEU FRACTIONATOR,10119 HWY 146 N,77580,facilities_20220311.csv,"c(-94.8951236, 29.8371044)",1
110054864036,MONT BELVIEU TERMINAL,10319 HWY 146,77580,Google geocoding API - GS,"c(-94.8951714, 29.8451342)",1
110017284473,MONT BELVIEU FACILITY,10902 FITZGERALD RD,77580,facilities_20220311.csv,"c(-94.8995024, 29.8561082)",1
110000463775,DALLAS GROUP OF AMERICA,301 DOCK RD,77590,facilities_20220311.csv,"c(-94.8998641, 29.375164)",1
110028211888,BP CHEMICAL CO  TEXAS CITY PLANT A,FOOT OF 6TH STREET,77590,facilities_20220311.csv,"c(-94.9022697, 29.3902519)",1
110000825037,PRAXAIR TEXAS CITY,703 6TH ST S,77590,facilities_20220311.csv,"c(-94.9024086, 29.3781207)",1
110005030572,STYROLUTION AMERICA LLC,LOOP 197 AND 6TH STREET SOUTH,77590,facilities_20220311.csv,"c(-94.9027817, 29.3770061)",1
110025330602,BP AMOCO CHEMICAL TEXAS CITY PLANT,INDUSTRIAL CANAL RD  PO BOX  568,77592,facilities_20220311.csv,"c(-94.907035, 29.364828)",1
110031337202,WAL-MART DISTRIBUTION CENTER 7042,"4554 OSCAR NELSON, JR. DR",77521,Google geocoding API - GS,"c(-94.9071864, 29.7149056)",1
