REGISTRY_ID,postal_code,formatted_address,lat,lng,location_type,geocode_result,geocode_attempt
110034102450,77015,"16800 Peninsula St, Houston, TX 77015, USA",29.7437507,-95.1076165,ROOFTOP,success,1
110034105091,77571,"11427 Hwy 225, La Porte, TX 77571, USA",29.6951408,-95.0538511,ROOFTOP,success,1
110034197946,77640,"W 7th St, Texas 77640, USA",29.851235,-93.9583679,GEOMETRIC_CENTER,success,1
110034205189,77520,"I-10, OLD RVR-WNFRE, TX 77520, USA",29.7917632,-95.0592913,GEOMETRIC_CENTER,success,1
110034205991,77590,"Grant St, Texas City, TX 77590, USA",29.3665727,-94.9415197,GEOMETRIC_CENTER,success,1
110034210636,77059,"3215 Long Bough Ct, Houston, TX 77059, USA",29.6072785,-95.1333231,ROOFTOP,success,1
110034219664,77022,"9135 Irvington Blvd, Houston, TX 77022, USA",29.8442338,-95.3630249,ROOFTOP,success,1
110034262152,77480,"21689 TX-35, Sweeny, TX 77480, USA",29.0874109,-95.7232062,ROOFTOP,success,1
110034354437,77020,"5311 Clinton Dr, Houston, TX 77020, USA",29.7642029,-95.316377,ROOFTOP,success,1
110034380195,77562,"222 Kerry Rd, Highlands, TX 77562, USA",29.8177619,-95.0540951,ROOFTOP,success,1
110034388856,77520,"Mont Belvieu, TX 77520, USA",29.7299827,-94.9870491,APPROXIMATE,success,1
110034393378,77627,"5470 N Twin City Hwy, Nederland, TX 77627, USA",30.0123826,-94.031561,ROOFTOP,success,1
110034453062,77041,"9530 Baythorne Dr, Houston, TX 77041, USA",29.8439937,-95.5281134,ROOFTOP,success,1
110034475379,77583,"20525 FM 521 Rd, Rosharon, TX 77583, USA",29.2950003,-95.4506753,ROOFTOP,success,1
110034484476,77655,"7680 S 1st Ave, Sabine Pass, TX 77655, USA",29.7214057,-93.8668426,ROOFTOP,success,1
110034713095,77651,"Port Neches, TX 77651, USA",29.9726308,-93.9572374,APPROXIMATE,success,1
110034786346,77704,"1 Gulf States Rd, Beaumont, TX 77704, USA",30.0600802,-94.0391711,ROOFTOP,success,1
110034823797,77701,"1655 Louisiana St, Beaumont, TX 77701, USA",30.0950283,-94.1041549,RANGE_INTERPOLATED,success,1
110035012223,77507,"5000 Underwood Rd, Pasadena, TX 77507, USA",29.6403847,-95.0880142,ROOFTOP,success,1
110035054909,77705,"17691 TX-124, Beaumont, TX 77705, USA",29.918118,-94.2549881,ROOFTOP,success,1
110035098248,77020,"5707 Old Clinton Rd, Houston, TX 77020, USA",29.763839,-95.308576,ROOFTOP,success,1
110035115862,77640,"1841 Procter St, Port Arthur, TX 77640, USA",29.8827369,-93.9248604,RANGE_INTERPOLATED,success,1
110035367643,77640,"2100 Houston Ave, Port Arthur, TX 77640, USA",29.8796623,-93.9541699,ROOFTOP,success,1
110035384143,77340,"Huntsville, TX 77340, USA",30.6631264,-95.5407299,APPROXIMATE,success,1
110035388540,77640,"2420 Gulfway Dr, Port Arthur, TX 77640, USA",29.8950874,-93.9320606,ROOFTOP,success,1
110035812822,77380,"10003 Woodloch Forest Dr, The Woodlands, TX 77380, USA",30.159585,-95.456647,ROOFTOP,success,1
110035817060,77009,"1918 Collingsworth St, Houston, TX 77009, USA",29.7909076,-95.3475919,ROOFTOP,success,1
110035842817,77494,"608 Pederson Rd, Katy, TX 77494, USA",29.7842613,-95.8829576,ROOFTOP,success,1
110037147156,77701,"860 Pine St, Beaumont, TX 77701, USA",30.0897898,-94.0993035,ROOFTOP,success,1
110037542914,77536,"1943 Battleground Rd, Deer Park, TX 77536, USA",29.694691,-95.0920803,RANGE_INTERPOLATED,success,1
110037566185,77507,"12222 Port Rd, Pasadena, TX 77507, USA",29.6024049,-95.0166614,ROOFTOP,success,1
110037846007,77704,"1 Gulf States Rd #3, Beaumont, TX 77704, USA",30.0600802,-94.0391711,ROOFTOP,success,1
110037878204,77705,"Erie St, Texas 77705, USA",30.0197066,-94.1088363,GEOMETRIC_CENTER,success,1
110037914175,77022,"29 Berry Rd, Houston, TX 77022, USA",29.8375257,-95.3809501,ROOFTOP,success,1
110037926625,NA,"FM523, Texas, USA",29.095009,-95.370578,GEOMETRIC_CENTER,success,1
110037966298,77073,"Farrell Rd & E Hardy Rd, Texas 77073, USA",29.977337,-95.3912573,GEOMETRIC_CENTER,success,1
110037976946,77642,"Port Arthur, TX 77642, USA",29.9051634,-93.8960811,APPROXIMATE,success,1
110038205037,77536,"550 Battleground Rd, Deer Park, TX 77536, USA",29.7027399,-95.0938635,ROOFTOP,success,1
110038258088,77041,"10551 Fisher Rd, Houston, TX 77041, USA",29.8649989,-95.5590617,ROOFTOP,success,1
110038417488,NA,"County Rd 226, Texas, USA",29.0434969,-95.3636206,GEOMETRIC_CENTER,success,1
110038487866,77060,"Aldine Bender Rd & W Hardy Rd, Houston, TX 77060, USA",29.9326145,-95.3806989,GEOMETRIC_CENTER,success,1
110038856182,77590,"1720 N Hwy 146, Texas City, TX 77590, USA",29.4011069,-94.9520011,RANGE_INTERPOLATED,success,1
110038912727,77571,"550 Independence Pkwy l8, La Porte, TX 77571, USA",29.7101919,-95.090041,ROOFTOP,success,1
110039104180,77011,"1525 75th St, Houston, TX 77011, USA",29.7432196,-95.2891445,ROOFTOP,success,1
110039119245,77541,"277 FM523, Freeport, TX 77541, USA",28.9689252,-95.3490617,RANGE_INTERPOLATED,success,1
110039516262,77012,"9325 E Ave S, Houston, TX 77012, USA",29.7225716,-95.2612806,ROOFTOP,success,1
110040548743,77627,"Hwy 366, Texas 77627, USA",29.9866237,-93.9944564,GEOMETRIC_CENTER,success,1
110040881917,NA,"I-10, United States",30.5279928,-99.852776,GEOMETRIC_CENTER,success,1
110040883764,77705,"Hebert St, Beaumont, TX 77705, USA",30.0485539,-94.1094338,GEOMETRIC_CENTER,success,1
110040890818,NA,"N Hwy 146, Texas, USA",30.0336633,-94.893978,GEOMETRIC_CENTER,success,1
110040892157,77536,"2621 Tidal Rd, Deer Park, TX 77536, USA",29.7342885,-95.0961739,ROOFTOP,success,1
110040940925,77640,"Port Acres, TX 77640, USA",29.8796363,-93.9776389,APPROXIMATE,success,1
110040962768,77015,"15602 Jacintoport Blvd, Houston, TX 77015, USA",29.7371051,-95.1293066,ROOFTOP,success,1
110041000555,77531,"FM523, Clute, TX 77531, USA",29.0500017,-95.343439,GEOMETRIC_CENTER,success,1
110041004659,77530,"Channelview, TX 77530, USA",29.7945258,-95.1119407,APPROXIMATE,success,1
110041006327,77640,"4245 Savannah Ave, Port Arthur, TX 77640, USA",29.9018655,-93.96487,ROOFTOP,success,1
110041043849,77041,"11913 Farm to Market Rd 529, Houston, TX 77041, USA",29.8800155,-95.5850582,ROOFTOP,success,1
110041043992,77049,"16950 Wallisville Rd, Houston, TX 77049, USA",29.819749,-95.1247321,ROOFTOP,success,1
110041044063,77627,"Hwy 366, Texas 77627, USA",29.9866237,-93.9944564,GEOMETRIC_CENTER,success,1
110041045160,77713,"10658 US-90, Beaumont, TX 77713, USA",30.063438,-94.2207211,ROOFTOP,success,1
110041048951,77541,"FM1495 & Levee Rd, Freeport, TX 77541, USA",28.9285327,-95.3453649,GEOMETRIC_CENTER,success,1
110041049638,77701,"2775 Gulf States Rd, Beaumont, TX 77701, USA",30.0630821,-94.0595461,ROOFTOP,success,1
110041056184,77590,"201 Dock Rd, Texas City, TX 77590, USA",29.3737509,-94.8914256,ROOFTOP,success,1
110041103187,77561,"Hardin, TX 77561, USA",30.1589385,-94.739079,APPROXIMATE,success,1
110041126484,NA,"I-10, United States",30.5279928,-99.852776,GEOMETRIC_CENTER,success,1
110041200624,77422,"TX-36, Brazoria, TX 77422, USA",29.0228488,-95.5576452,GEOMETRIC_CENTER,success,1
110041218367,77041,"7043 Satsuma Dr, Houston, TX 77041, USA",29.8809006,-95.6028845,ROOFTOP,success,1
110041220979,77301,"5150 Jefferson Chemical Rd, Conroe, TX 77301, USA",30.3184916,-95.3906831,GEOMETRIC_CENTER,success,1
110041385177,NA,"Farm to Market Rd 529, Texas, USA",29.8741936,-95.9089985,GEOMETRIC_CENTER,success,1
110041419257,77651,"TX-136 Spur, Port Neches, TX 77651, USA",29.9732838,-93.9451901,GEOMETRIC_CENTER,success,1
110041502282,77049,"17335 Wallisville Rd, Houston, TX 77049, USA",29.8255836,-95.1134873,ROOFTOP,success,1
110041548581,77665,"TX-124 & Rollins Rd, Texas 77665, USA",29.8326578,-94.3434625,GEOMETRIC_CENTER,success,1
110041626443,77571,"600 Independence Pkwy, La Porte, TX 77571, USA",29.7106952,-95.0898389,ROOFTOP,success,1
110041683675,77640,"3901 Texaco Island Rd, Port Arthur, TX 77640, USA",29.8352025,-93.9554121,ROOFTOP,success,1
110041683737,77640,"2420 S Gulfway Dr, Port Arthur, TX 77640, USA",29.8191998,-93.9640045,ROOFTOP,success,1
110041886607,77619,"6501 Hogaboom Rd, Groves, TX 77619, USA",29.9646572,-93.9342953,GEOMETRIC_CENTER,success,1
110041921034,77541,"FM1495 & 731, Freeport, TX 77541, USA",28.9285327,-95.3453649,GEOMETRIC_CENTER,success,1
110041990913,77701,"1795 Burt St, Beaumont, TX 77701, USA",30.0639809,-94.0778202,ROOFTOP,success,1
110042002784,77651,"100 Port Neches Atlantic Rd, Port Neches, TX 77651, USA",29.9913753,-93.9403285,ROOFTOP,success,1
110042351683,77587,"300 Christy Pl, South Houston, TX 77587, USA",29.6633152,-95.2350735,ROOFTOP,success,1
110042426853,77024,"7110 Old Katy Rd #190, Houston, TX 77024, USA",29.7865207,-95.4486248,ROOFTOP,success,1
110042427059,77091,"6702 Antoine Dr, Houston, TX 77091, USA",29.8615749,-95.4732795,RANGE_INTERPOLATED,success,1
110043231044,77356,"211 April Waters W, Montgomery, TX 77356, USA",30.368909,-95.6236583,ROOFTOP,success,1
110043418655,77571,"12003 Strang Rd, La Porte, TX 77571, USA",29.7044014,-95.0471226,ROOFTOP,success,1
110043799958,77506,"1423 Pasadena Fwy, Pasadena, TX 77506, USA",29.7147547,-95.1934805,ROOFTOP,success,1
110043802819,77640,"1801 S Gulfway Dr, Port Arthur, TX 77640, USA",29.8663591,-93.9651858,ROOFTOP,success,1
110043816868,77587,"1407 Pennsylvania St, South Houston, TX 77587, USA",29.6564286,-95.2472459,ROOFTOP,success,1
110043861443,77013,"8609 Citypark Loop, Houston, TX 77013, USA",29.8039206,-95.2728185,ROOFTOP,success,1
110043861452,77078,"9015 Spikewood Dr, Houston, TX 77078, USA",29.8237581,-95.2545694,ROOFTOP,success,1
110043993220,77541,"2207 FM1495, Freeport, TX 77541, USA",28.9247134,-95.3402389,ROOFTOP,success,1
110044358290,77533,"Bobcat Ln, Daisetta, TX 77533, USA",30.113498,-94.6393085,GEOMETRIC_CENTER,success,1
110044802292,77531,"5005 TX-332 #9, Richwood, TX 77531, USA",28.9906445,-95.3569615,ROOFTOP,success,1
110045562627,77515,"1508 E Cedar St, Angleton, TX 77515, USA",29.1685178,-95.4137546,ROOFTOP,success,1
110045563528,77507,"W 1st St, Texas 77507, USA",29.626112,-95.0663543,GEOMETRIC_CENTER,success,1
110045563975,77627,"5474 N Twin City Hwy, Nederland, TX 77627, USA",30.0072346,-94.0297901,ROOFTOP,success,1
110045564000,77385,"11133 Interstate 45 S k, Conroe, TX 77385, USA",30.2646893,-95.4544078,ROOFTOP,success,1
110045954954,77531,"5005 TX-332 #450, Richwood, TX 77531, USA",28.9906445,-95.3569615,ROOFTOP,success,1
110046247977,77651,"Port Neches, TX 77651, USA",29.9726308,-93.9572374,APPROXIMATE,success,1
110054094868,77058,"17629 El Camino Real #300, Houston, TX 77058, USA",29.548828,-95.108115,ROOFTOP,success,1
110054864036,77523,"10319 N Hwy 146, Mont Belvieu, TX 77523, USA",29.8451342,-94.8951714,RANGE_INTERPOLATED,success,1
110054865213,77523,"1802 Loop 207, Mont Belvieu, TX 77523, USA",29.8530421,-94.893154,RANGE_INTERPOLATED,success,1
110054866784,77304,"3607 N Loop 336 W, Conroe, TX 77304, USA",30.3131973,-95.5040425,ROOFTOP,success,1
110055261336,77640,"2420 Dowling Rd, Port Arthur, TX 77640, USA",29.8656321,-93.9639447,RANGE_INTERPOLATED,success,1
110055415224,77478,"12682 Cardinal Meadow Dr, Sugar Land, TX 77478, USA",29.6420228,-95.6039107,ROOFTOP,success,1
110055499571,77507,"4631 Old Hwy 146 a, Pasadena, TX 77507, USA",29.6029461,-95.0202776,ROOFTOP,success,1
110055948122,77507,"9770 New Century Dr #800, Pasadena, TX 77507, USA",29.647452,-95.0876275,ROOFTOP,success,1
110055948364,77040,"6400 Hollister St, Houston, TX 77040, USA",29.8580635,-95.504559,ROOFTOP,success,1
110055951288,77541,"TX-332, Quintana, TX 77541, USA",29.0097062,-95.4171362,GEOMETRIC_CENTER,success,1
110056336139,77564,"568 Co Rd 2073 #568, Hull, TX 77564, USA",30.2612075,-94.678412,ROOFTOP,success,1
110056685074,77541,"2301 N Brazosport Blvd, Freeport, TX 77541, USA",28.9871482,-95.3784966,ROOFTOP,success,1
110056955647,NA,"FM523, Oyster Creek, TX, USA",28.9951909,-95.3292546,GEOMETRIC_CENTER,success,1
110056961480,77521,"10207 FM1942, Baytown, TX 77521, USA",29.8561295,-94.9122392,ROOFTOP,success,1
110056970568,77480,"21441 TX-419 Spur, Sweeny, TX 77480, USA",29.0815514,-95.7417971,ROOFTOP,success,1
110057205162,77507,"13001 Bay Area Blvd, Pasadena, TX 77507, USA",29.6420476,-95.049135,ROOFTOP,success,1
110057651606,77032,"16602 Central Green Blvd, Houston, TX 77032, USA",29.9619247,-95.375389,ROOFTOP,success,1
110058209219,77494,"777 Igloo Rd, Katy, TX 77494, USA",29.7821093,-95.9049846,ROOFTOP,success,1
110059190021,77627,"Hwy 366, Texas 77627, USA",29.9866237,-93.9944564,GEOMETRIC_CENTER,success,1
110059337506,77651,"2701 TX-136 Spur, Port Neches, TX 77651, USA",29.9594236,-93.943455,ROOFTOP,success,1
110059441037,77507,"13001 Bay Area Blvd, Pasadena, TX 77507, USA",29.6420476,-95.049135,ROOFTOP,success,1
110059674446,77665,"14504 Rollins Rd, Winnie, TX 77665, USA",29.8339643,-94.347622,ROOFTOP,success,1
110059708678,77396,"15409 Old Humble Rd, Humble, TX 77396, USA",29.9457789,-95.2821582,GEOMETRIC_CENTER,success,1
110059763000,77506,"1423 Hwy 225, Pasadena, TX 77506, USA",29.7133472,-95.1930929,ROOFTOP,success,1
110059763536,77590,"2401 5th Ave S, Texas City, TX 77590, USA",29.3786636,-94.9298188,ROOFTOP,success,1
110059775989,77532,"307 Fontain Ln #307, Crosby, TX 77532, USA",29.882175,-95.0574901,ROOFTOP,success,1
110060240957,77507,"Pasadena, TX 77507, USA",29.6343793,-95.0702794,APPROXIMATE,success,1
110060241019,77571,"Hwy 225, La Porte, TX 77571, USA",29.6990724,-95.0749422,GEOMETRIC_CENTER,success,1
110060241126,77571,"Hwy 225, La Porte, TX 77571, USA",29.6990724,-95.0749422,GEOMETRIC_CENTER,success,1
110060241885,77640,"1801 Gulfway Dr, Port Arthur, TX 77640, USA",29.8900334,-93.9372526,ROOFTOP,success,1
110061565747,77520,"5200 Bayway Dr, Baytown, TX 77520, USA",29.7423785,-95.0245037,ROOFTOP,success,1
110061575576,77041,"9280 Baythorne Dr, Houston, TX 77041, USA",29.8440247,-95.5205686,ROOFTOP,success,1
110061654856,77530,"1015 Lakeside Dr, Channelview, TX 77530, USA",29.7676352,-95.1033333,ROOFTOP,success,1
110061715791,77015,"13609 Industrial Rd, Houston, TX 77015, USA",29.7570639,-95.210032,ROOFTOP,success,1
110062118505,77705,"11357 I-10, Beaumont, TX 77705, USA",29.9747079,-94.2166772,GEOMETRIC_CENTER,success,1
110062250031,77627,"6001 Hwy 366, Nederland, TX 77627, USA",29.9866257,-93.9944462,RANGE_INTERPOLATED,success,1
110062306598,77541,"TX-36 & FM1495, Freeport, TX 77541, USA",28.9384273,-95.3483046,GEOMETRIC_CENTER,success,1
110062913147,77028,"8635 Howton St, Houston, TX 77028, USA",29.8195221,-95.2675663,ROOFTOP,success,1
110063186403,77539,"4401 Park Ave, Dickinson, TX 77539, USA",29.4607468,-95.0432201,ROOFTOP,success,1
110063385661,77053,"8130 McHard Rd, Houston, TX 77053, USA",29.5777576,-95.4455481,ROOFTOP,success,1
110063681724,77445,"38106 FM 3346, Hempstead, TX 77445, USA",30.0547353,-96.0413259,ROOFTOP,success,1
110063945085,77015,"8 Jacintoport Blvd, Houston, TX 77015, USA",29.7620012,-95.1550904,RANGE_INTERPOLATED,success,1
110063958016,77627,"Memorial Blvd & S Hwy 69, Port Arthur, TX 77627, USA",29.9556331,-94.0069613,GEOMETRIC_CENTER,success,1
110064014347,77338,"8120 Humble Westfield Rd, Humble, TX 77338, USA",29.9999156,-95.3022824,ROOFTOP,success,1
110064034922,77571,"S 16th St, La Porte, TX 77571, USA",29.6477003,-95.0356117,GEOMETRIC_CENTER,success,1
110064116781,77571,"552 Independence Pkwy, La Porte, TX 77571, USA",29.7102005,-95.0900375,RANGE_INTERPOLATED,success,1
110064117012,77012,"9317 E Ave S, Houston, TX 77012, USA",29.7244962,-95.2623223,ROOFTOP,success,1
110064203847,77705,"I-10, Taylor Landing, TX 77705, USA",29.9282892,-94.2729452,GEOMETRIC_CENTER,success,1
110064212276,77507,"4631 Old Hwy 146, Pasadena, TX 77507, USA",29.6029461,-95.0202776,ROOFTOP,success,1
110064436374,79360,"1891 US-62, Seminole, TX 79360, USA",32.7270287,-102.9393535,RANGE_INTERPOLATED,success,1
110064450277,77640,"2420 S Gulfway Dr, Port Arthur, TX 77640, USA",29.8191998,-93.9640045,ROOFTOP,success,1
110064465127,77423,"34011 Sunset Ln, Brookshire, TX 77423, USA",29.8769806,-95.9584314,ROOFTOP,success,1
110064671886,77445,"612 3rd St, Hempstead, TX 77445, USA",30.0986641,-96.0696155,ROOFTOP,success,1
110064847206,77015,"2500 Appelt Dr, Houston, TX 77015, USA",29.7643449,-95.1427114,RANGE_INTERPOLATED,success,1
110064847652,77507,"13100 Bay Area Blvd, Pasadena, TX 77507, USA",29.6432918,-95.0449071,GEOMETRIC_CENTER,success,1
110066943605,77541,"2301 N Brazosport Blvd, Freeport, TX 77541, USA",28.9871482,-95.3784966,ROOFTOP,success,1
110066988120,77571,"1836 Miller Cut Off Rd, La Porte, TX 77571, USA",29.7209209,-95.0693346,ROOFTOP,success,1
110067042006,77701,"2775 Gulf States Rd, Beaumont, TX 77701, USA",30.0630821,-94.0595461,ROOFTOP,success,1
110067107151,77539,"4401 Park Ave, Dickinson, TX 77539, USA",29.4607468,-95.0432201,ROOFTOP,success,1
110067115981,77053,"4311 South Dr, Houston, TX 77053, USA",29.5850911,-95.4433438,ROOFTOP,success,1
110067130660,77507,"11450 W Fairmont Pkwy, Pasadena, TX 77507, USA",29.6477264,-95.0559451,ROOFTOP,success,1
110067249267,77523,"300B Delta Pkwy, Baytown, TX 77523, USA",29.7755774,-94.8867249,ROOFTOP,success,1
110067267638,77029,"680 Gellhorn Dr, Houston, TX 77029, USA",29.7776435,-95.2721295,ROOFTOP,success,1
110067659064,77389,"616 Spring Hill Dr, Spring, TX 77389, USA",30.1223243,-95.4317469,ROOFTOP,success,1
110067678392,77627,"5470 N Twin City Hwy a, Nederland, TX 77627, USA",30.0123826,-94.031561,ROOFTOP,success,1
110069234661,77547,"407 Clinton Dr, Galena Park, TX 77547, USA",29.7367977,-95.2227526,GEOMETRIC_CENTER,success,1
110069265066,77301,"116 Industrial Ct, Conroe, TX 77301, USA",30.3145088,-95.4338474,ROOFTOP,success,1
110069408876,77523,"8500 W Bay Rd, Baytown, TX 77523, USA",29.7458275,-94.9151186,ROOFTOP,success,1
110069446157,77651,"Port Neches, TX 77651, USA",29.9726308,-93.9572374,APPROXIMATE,success,1
110069449270,77571,"1230 Independence Pkwy, La Porte, TX 77571, USA",29.7191601,-95.089072,ROOFTOP,success,1
110069449289,77627,"5470 N Twin City Hwy, Nederland, TX 77627, USA",30.0123826,-94.031561,ROOFTOP,success,1
110069453184,77571,"2727 Miller Cut Off Rd, La Porte, TX 77571, USA",29.7254626,-95.0859394,ROOFTOP,success,1
110069465867,77098,"3737 Buffalo Speedway, Houston, TX 77098, USA",29.7334843,-95.4280296,ROOFTOP,success,1
110069496959,77640,"2450 Gulfway Dr, Port Arthur, TX 77640, USA",29.8954228,-93.9317667,ROOFTOP,success,1
110069525785,77506,"Pasadena, TX 77506, USA",29.7160112,-95.2005729,APPROXIMATE,success,1
110069639564,77571,"1445 Sens Rd, La Porte, TX 77571, USA",29.6883384,-95.045915,ROOFTOP,success,1
110069708007,77092,"7170 W 43rd St #150, Houston, TX 77092, USA",29.8364162,-95.5009976,ROOFTOP,success,1
110069715703,77640,"2450 Gulfway Dr, Port Arthur, TX 77640, USA",29.8954228,-93.9317667,ROOFTOP,success,1
110069719665,77506,"901 Light Company Rd, Pasadena, TX 77506, USA",29.7198628,-95.2251484,ROOFTOP,success,1
110070049106,77590,"2301 N Hwy 146, Texas City, TX 77590, USA",29.3609979,-94.9468177,ROOFTOP,success,1
110070055385,77531,"5619 TX-332, Clute, TX 77531, USA",28.9909351,-95.3571252,ROOFTOP,success,1
110070061386,77503,"1030 Ethyl Rd, Pasadena, TX 77503, USA",29.7246255,-95.1642846,ROOFTOP,success,1
110070070427,77515,"22614 State Hwy 288, Angleton, TX 77515, USA",29.2648153,-95.4511895,ROOFTOP,success,1
110070070486,77640,"947 Procter St, Port Arthur, TX 77640, USA",29.8753233,-93.9315684,ROOFTOP,success,1
110070070487,77640,"1349 Austin Ave, Port Arthur, TX 77640, USA",29.8774646,-93.9435819,ROOFTOP,success,1
110070070787,77015,"2701 Appelt Dr, Houston, TX 77015, USA",29.769687,-95.148447,ROOFTOP,success,1
110070071770,77627,"5470 N Twin City Hwy, Nederland, TX 77627, USA",30.0123826,-94.031561,ROOFTOP,success,1
110070081647,77521,"12901 Hatcherville Rd, Baytown, TX 77521, USA",29.8684459,-94.919414,ROOFTOP,success,1
110070081820,77641,"Port Arthur, TX 77641, USA",29.8688563,-93.9337944,APPROXIMATE,success,1
110070101941,77302,"14632 Exxon Rd, Conroe, TX 77302, USA",30.2430657,-95.3764106,RANGE_INTERPOLATED,success,1
110070118609,77704,"Beaumont, TX 77704, USA",30.0802412,-94.0997344,APPROXIMATE,success,1
110070122927,77640,"947 W Procter St #947, Port Arthur, TX 77640, USA",29.861677,-93.944874,RANGE_INTERPOLATED,success,1
110070123032,77541,"102 W 8th St, Freeport, TX 77541, USA",28.9479831,-95.3473876,ROOFTOP,success,1
110070123048,77705,"2366 Sulphur Plant Rd, Beaumont, TX 77705, USA",30.0323012,-94.0515481,ROOFTOP,success,1
110070124252,77038,"10550 Ella Blvd, Houston, TX 77038, USA",29.934448,-95.4283222,ROOFTOP,success,1
110070126631,77489,"521 US-90 ALT a 140, Missouri City, TX 77489, USA",29.6238753,-95.5199034,ROOFTOP,success,1
110070135386,77012,"9701 Manchester St, Houston, TX 77012, USA",29.7193217,-95.2578348,ROOFTOP,success,1
110070135413,77503,"1000 N South St, Pasadena, TX 77503, USA",29.7345653,-95.1714752,ROOFTOP,success,1
110070135427,77015,"2701 Appelt Dr, Houston, TX 77015, USA",29.769687,-95.148447,ROOFTOP,success,1
110070144053,77536,"1900 Tidal Rd, Deer Park, TX 77536, USA",29.731585,-95.1041234,ROOFTOP,success,1
110070151869,77523,"4505 Ameriport Pkwy, Baytown, TX 77523, USA",29.7658016,-94.8830229,ROOFTOP,success,1
110070158531,77511,"2330 FM 2917, Alvin, TX 77511, USA",29.316337,-95.2563633,ROOFTOP,success,1
110070164098,77571,"102 Old Underwood Rd, La Porte, TX 77571, USA",29.7020662,-95.089967,ROOFTOP,success,1
110070165077,77083,"15100 Bellaire Blvd, Houston, TX 77083, USA",29.701402,-95.6532511,ROOFTOP,success,1
110070165078,77014,"13210 Veterans Memorial Dr, Houston, TX 77014, USA",29.9802411,-95.4921394,ROOFTOP,success,1
110070165083,77099,"11905 Bissonnet St, Houston, TX 77099, USA",29.6747882,-95.5877799,ROOFTOP,success,1
110070165618,77422,"Brazoria, TX 77422, USA",29.0444147,-95.5691126,APPROXIMATE,success,1
110070167735,77009,"102 Cavalcade St, Houston, TX 77009, USA",29.804429,-95.3716888,ROOFTOP,success,1
110070167935,77541,"Freeport, TX 77541, USA",29.0119861,-95.2893433,APPROXIMATE,success,1
110070168607,77512,"Alvin, TX 77512, USA",29.4187707,-95.2390673,APPROXIMATE,success,1
110070170381,77373,"22560 Aldine Westfield Rd, Spring, TX 77373, USA",30.0421834,-95.3823813,ROOFTOP,success,1
110070170409,77042,"11019 Briar Forest Dr, Houston, TX 77042, USA",29.7475471,-95.5715323,ROOFTOP,success,1
110070170419,77450,"890 S Mason Rd, Katy, TX 77450, USA",29.7062785,-95.7433756,RANGE_INTERPOLATED,success,1
110070176192,77041,"6400 N Eldridge Pkwy, Houston, TX 77041, USA",29.8684753,-95.6079365,ROOFTOP,success,1
110070176195,77545,"10140 Hwy 6, Fresno, TX 77545, USA",29.5316871,-95.5119929,ROOFTOP,success,1
110070177778,NA,NA,NA,NA,NA,error,1
110070178123,77095,"8477 Hwy 6 N, Houston, TX 77095, USA",29.9012783,-95.634907,RANGE_INTERPOLATED,success,1
110070178124,77377,"11902 Spring Cypress Rd, Tomball, TX 77377, USA",30.0131839,-95.6062915,ROOFTOP,success,1
110070178127,77429,"13739 Cypress North Houston Rd, Cypress, TX 77429, USA",29.9469681,-95.6273541,ROOFTOP,success,1
110070180005,77507,"13103 Bay Park Rd, Pasadena, TX 77507, USA",29.6440451,-95.0678392,ROOFTOP,success,1
110070183112,77705,"2366 Sulphur Plant Rd, Beaumont, TX 77705, USA",30.0323012,-94.0515481,ROOFTOP,success,1
110070186276,77705,"Olin Rd, Texas 77705, USA",30.0436381,-94.0669081,GEOMETRIC_CENTER,success,1
110070188225,77705,"946 Spindletop Ave, Beaumont, TX 77705, USA",30.0187,-94.0674646,ROOFTOP,success,1
110070188909,77701,"2110 Carroll St, Beaumont, TX 77701, USA",30.0668736,-94.0797872,ROOFTOP,success,1
110070189812,77507,"4331 Underwood Rd # 400, Pasadena, TX 77507, USA",29.6488428,-95.0841527,ROOFTOP,success,1
110070191337,77571,"10925 Hwy 225, La Porte, TX 77571, USA",29.6975454,-95.0618207,GEOMETRIC_CENTER,success,1
110070198458,77539,"4501 Attwater Ave, Dickinson, TX 77539, USA",29.4278408,-94.9699144,ROOFTOP,success,1
110070207319,77064,"11810 N Gessner Rd, Houston, TX 77064, USA",29.9432249,-95.5444098,ROOFTOP,success,1
110070225313,77493,"31555 Katy Brookshire Rd, Katy, TX 77493, USA",29.7860614,-95.8896114,RANGE_INTERPOLATED,success,1
110070225316,77571,"1445 Sens Rd, La Porte, TX 77571, USA",29.6883384,-95.045915,ROOFTOP,success,1
110070225688,77571,"2345 Tidal Rd, Shoreacres, TX 77571, USA",29.7323886,-95.0991904,ROOFTOP,success,1
110070239253,77640,"1349 Austin Ave, Port Arthur, TX 77640, USA",29.8774646,-93.9435819,ROOFTOP,success,1
110070240998,77017,"12000 Lawndale St, Houston, TX 77017, USA",29.709829,-95.235765,ROOFTOP,success,1
110070261730,77640,"2350 Gulfway Dr, Port Arthur, TX 77640, USA",29.8945016,-93.9323444,RANGE_INTERPOLATED,success,1
110070274447,77471,"239 TX-36, Rosenberg, TX 77471, USA",29.5605249,-95.8215598,ROOFTOP,success,1
110070289334,77478,"12620 W Airport Blvd #130, Sugar Land, TX 77478, USA",29.6482329,-95.6043212,ROOFTOP,success,1
110070293489,77571,"6913 Hwy 225, La Porte, TX 77571, USA",29.7075508,-95.0980044,ROOFTOP,success,1
